USD Farm List  ·  DefiLlama API snapshot 6 Sep 2026  ·  639 pools,,,,,,,,,,,,,,,,,
Asset,Protocol,Chain,Type,Farm,Risk,Link,Base Asset,TVL ($),Now,7d,30d,Base,Reward,Intrinsic,Risk Note,LinkURL,Flags
USD,Curve LlamaLend,Ethereum,Lending,syrupUSDC collateral,Med-High,DefiLlama,CRVUSD,2946235,4.96896,4.87242,4.67156,2.7235,2.24546,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/0b777a97-3753-58f0-964b-260269b09f7e,
USD,Morpho Blue,Base,Lending,BBQUSDC,Med-High,DefiLlama,BBQUSDC,33025021,4.94735,5.12486,5.36444,4.94735,0,,"score 4.4; BBQUSDC 8.1 (pharos 8.1); allocation leg 4.4 (cbXRP unrated@67%, WETH 9.0*@11%, SOL 8.5*@6%, JitoSOL 8.0*@2%, cbBTC 8.5*@1%, cbETH 8.3*@1%); allocation leg governs",https://defillama.com/yields/pool/832c94db-4948-4f14-aa65-af6e737d984e,
USD,Uniswap V4,Ethereum,LP,0.01%,Med-High,DefiLlama,DOLA-USDC,201140,4.92717,2.6678,2.48331,4.92717,,,"score 4.1; DOLA 5.1 (pharos 5.8, tid 4.5); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: DOLA; -1 tvl<1M",https://defillama.com/yields/pool/25876c9f-c801-4c83-adf5-63b6d40998ea,
USD,Morpho Blue,Ethereum,Lending,SDUSDCV2,High,DefiLlama,SDUSDCV2,604325,4.92193,5.07075,5.16266,4.92193,0,,"score 3.3; allocation leg 4.8 (mF-ONE 4.8@100%, sDOLA 5.0@0%); -1 tvl<1M; -0.5 concentrated book 100%",https://defillama.com/yields/pool/90bb2816-3020-47c6-8f1d-3f46c538931b,
USD,Maple,Ethereum,Lending,syrupUSDG,Med-Low,DefiLlama,USDG,362055161,4.91133,4.97038,4.98822,4.91133,0,,"score 7.5; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4)",https://defillama.com/yields/pool/4c004503-9587-46f2-a362-d23a80f4b691,
USD,ether.fi Liquid,Ethereum,Lending,LIQUIDUSD,High,DefiLlama,LIQUIDUSD,31372505,4.90515,5.3105,5.72716,4.90515,,,unrated: internal signals only,https://defillama.com/yields/pool/7c12f175-37bc-41db-967a-1d7f1f4a23c4,
USD,Uniswap V4,Ethereum,LP,0.04%,Med-High,DefiLlama,EURC-USDC,636171,4.88008,9.67027,5.64997,4.88008,,,"score 5.2; EURC 8.2 (pharos 8.2); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: EURC; -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/ae2073a3-2d17-4b0e-a35e-9a90a2569063,STALE(2d old)
USD,Morpho Blue,Ethereum,Lending,ARMUSDCS,Med-Low,DefiLlama,ARMUSDCS,43680992,4.85585,4.87576,5.00551,4.82689,0.02896,,"score 7.1; allocation leg 7.1 (cbBTC 8.5*@39%, WBTC 8.5*@22%, v-wmtUSDC unrated@12%, PT-reUSD-10DEC2026→reUSD 4.6@12%, reUSD 5.1@8%, wstETH 8.5*@7%, PT-USDat-14JAN2027→USDat 5.2@1%, PT-USDG-24SEP2026→USDG 7.0@0%)",https://defillama.com/yields/pool/d2a99602-b0c7-4f6a-a329-82bdaad3df0c,
USD,Beefy,Base,LP,Morpho,Med-Low,DefiLlama,USDC,358035,4.84931,4.92201,5.1976,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/ba81ce35-1dfb-4a58-b74b-92d52166e19f,
USD,Balancer V3,Base,LP,AAVEUSDC-AAVEGHO,High,DefiLlama,AAVEUSDC-AAVEGHO,279907,4.84131,4.0947,3.52825,4.84131,0,,unrated: internal signals only,https://defillama.com/yields/pool/96a2dc74-8cb5-43a8-9a86-75612cf7f904,
USD,Morpho Blue,Ethereum,Lending,BBQUSDC,Med-Low,DefiLlama,BBQUSDC,41617406,4.83966,5.02523,5.23727,4.83966,0,,"score 6.2; BBQUSDC 8.1 (pharos 8.1); allocation leg 6.2 (cbBTC 8.5*@33%, mF-ONE 4.8@33%, PT-reUSD-10DEC2026→reUSD 4.6@24%, weETH 7.0@3%, weETH 7.0@0%, USCC 6.0@0%, PT-srUSDe-2APR2026→srUSDe 6.2@0%); allocation leg governs",https://defillama.com/yields/pool/f8d7740c-4cef-420e-a944-1b7caffde643,
USD,Morpho Blue,Base,Lending,GTUSDCF,High,DefiLlama,GTUSDCF,206751,4.8367,4.8973,5.16456,4.8367,0,,score 2.0; allocation leg 3.0 (cbXRP unrated@84%); -1 tvl<1M,https://defillama.com/yields/pool/305edf0e-a304-42db-b2f1-7a427841bc80,
USD,Veda,Plasma,Lending,PLASMAUSD,High,DefiLlama,PLASMAUSD,32726548,4.82649,4.09787,3.79521,4.82649,,,unrated: internal signals only,https://defillama.com/yields/pool/95d4f805-1800-4184-98a0-6e49b3ccad8a,
USD,Maple,Ethereum,Lending,Syrup USDT,Med-Low,DefiLlama,USDT,1004827880,4.82613,4.78327,4.39012,4.82613,0,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/8edfdf02-cdbb-43f7-bca6-954e5fe56813,
USD,Morpho Blue,Ethereum,Lending,SKYMONEYUSDSFLAGSHIP,Low,DefiLlama,SKYMONEYUSDSFLAGSHIP,41358069,4.80196,4.73113,4.67203,0.724,4.07796,,"score 8.1; allocation leg 8.1 (cbBTC 8.5*@50%, PT-sUSDS-26NOV2026→sUSDS 7.1@30%, wstETH 8.5*@20%)",https://defillama.com/yields/pool/61a5c79a-42d3-4de2-bcd2-13f73729c139,
USD,Gauntlet,Base,Lending,Gauntlet USD Alpha,High,DefiLlama,GTUSDA,51714919,4.78044,4.83516,4.82216,4.78044,,,unrated: internal signals only,https://defillama.com/yields/pool/c043062f-fcd6-47aa-b063-70691dc25c1c,
USD,Gauntlet,Arbitrum,Lending,Gauntlet USD Alpha,High,DefiLlama,GTUSDA,5030528,4.78044,4.83613,4.82352,4.78044,,,unrated: internal signals only,https://defillama.com/yields/pool/693ec0f2-1901-4645-a132-16b34696c84b,
USD,Gauntlet,Ethereum,Lending,gtUSDa,High,DefiLlama,GTUSDA,1582267,4.77931,4.83403,4.66677,4.77931,,,unrated: internal signals only,https://defillama.com/yields/pool/d764f4ea-c791-4c10-a2d1-505b6c75712a,
USD,Yearn Finance,Ethereum,Lending,crvUSD-2 yVault,Med-High,DefiLlama,crvUSD,1185666,4.76778,4.48819,3.96946,4.76778,0,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); strategy book leg 5.7 (Curve Boosted cr~crvUSD 5.7†@47%, Curve Boosted cr~crvUSD 5.7†@26%, Curve Boosted cr~crvUSD 5.7†@23%, Curve Boosted cr~crvUSD 5.7†@3%, Curve Boosted cr~crvUSD 5.7†@1%, Convex crvUSD-sf~crvUSD 5.7†@0%)",https://defillama.com/yields/pool/a4236681-173c-4a52-97d2-30c61f07141b,
USD,Morpho Blue,Monad,Lending,SATUSDC,High,DefiLlama,SATUSDC,1928428,4.76085,4.46865,5.27476,4.59891,0.16194,,"score 3.5; allocation leg 4.5 (PT-USDat-14JAN2027→USDat 5.2@71%, PT-srUSDat-14JAN2027 unrated@29%, PT-USDat-27AUG2026→USDat 5.2@0%); -1 util 100%",https://defillama.com/yields/pool/e6cd1ce0-d34b-5c5f-86f1-26dedf428fa7,
USD,Morpho Blue,Base,Lending,USDE,Med-Low,DefiLlama,USDE,341805179,4.75,4.75,4.5547,0,4.75,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5)",https://defillama.com/yields/pool/2d3b68a8-33d3-47e0-a4c0-0bafef4b01d5,
USD,Morpho Blue,Robinhood Chain,Lending,USDE,Med-Low,DefiLlama,USDE,316537755,4.75,4.75,4.57739,0,4.75,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5)",https://defillama.com/yields/pool/d3ed814d-9763-5436-8b25-66bdbabd36f8,REWARD-HEAVY(emissions 4.8 of 4.8 unverified)
USD,Aave V3,Mantle,Lending,Aave Mantle USDe,Med-Low,DefiLlama,USDe,11428456,4.7487,4.62313,4.1196,0.50879,4.23991,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5)",https://defillama.com/yields/pool/76b70b33-d8a4-4e61-8092-9bd1f2be2fc9,
USD,Uniswap V3,BSC,LP,0.01%,Med-Low,DefiLlama,USDT-USDC,328993,4.7439,3.27646,2.17289,4.7439,,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/490d8825-a5af-405a-9c72-4e100b18b0c0,
USD,Kamino Lend,Solana,Lending,Obligate Market,High,DefiLlama,USDC,3998231,4.74274,5.43356,5.79555,4.74274,,,"score 3.2; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 4.2 (PRIME unrated@65%, PYUSD 7.8@20%, CASH 4.5@15%, USDS 8.3@1%, wYLDS 6.0@0%, wYLDS 6.0@0%, USDT 8.0@0%); market reserves leg governs; -1 util 95%",https://defillama.com/yields/pool/3cb152e8-1de7-4a2b-8510-f04014c5fe82,
USD,Aave V3,Plasma,Lending,Aave Plasma USDe,Med-Low,DefiLlama,USDe,271807924,4.74119,4.27358,3.45671,1.32394,3.41725,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5); pool collateral leg 8.0 (USDT0 8.0@100%, WETH 9.0*@0%, PT-sUSDE-9APR2026→sUSDE 6.2@0%, PT-USDe-15JAN2026→USDe 6.3@0%, PT-sUSDE-15JAN2026→sUSDE 6.2@0%, PT-USDe-9APR2026→USDe 6.3@0%)",https://defillama.com/yields/pool/42eaf290-24c3-4ce0-82ab-c1276444871b,
USD,Royco V2,Ethereum,Lending,Maple Finance syrupUSDC · Senior,High,DefiLlama,SRROYSYRUPUSDC,603215,4.74104,4.84175,4.85083,4.74104,,,unrated: internal signals only,https://defillama.com/yields/pool/274d97a2-567d-5fa5-8639-8d42a1ccdb0d,
USD,Aave V3,Ethereum,Lending,Aave Ethereum USDe,Med-Low,DefiLlama,USDe,359470462,4.7332,3.9969,3.1673,1.82537,2.90783,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5); pool collateral leg 8.5 (tBTC 9.0@46%, rETH 8.3*@35%, cbETH 8.3*@6%, FBTC 7.3*@5%, weETH 7.0@4%, BTC.b 6.6@1%, AAVE 8.0*@1%, syrupUSDT 5.9@0%, wstETH 8.5*@0%)",https://defillama.com/yields/pool/21e1ac8a-b3aa-4576-9506-0b40137721a0,
USD,Curve DEX,Ethereum,LP,USDC/USDf,Med-High,DefiLlama,USDC-USDf,3146643,4.72184,4.4641,3.89168,0.2,4.52184,,"score 4.1; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDF 4.6 (pharos 4.6); worst leg: USDF; -0.5 pool 75% in USDf",https://defillama.com/yields/pool/3388eabd-fc53-49bf-b358-d1a6dc3c6112,
USD,Midas RWA,Etherlink,Lending,mBASIS,High,DefiLlama,USDC,4834020,4.71,7.52857,11.04133,4.71,,,unrated: internal signals only,https://defillama.com/yields/pool/c7a1e6c3-e50e-41a7-8bbe-33c88d26b8d0,
USD,Midas RWA,Ethereum,Lending,mBASIS,High,DefiLlama,USDC,250373,4.71,7.52857,11.04133,4.71,,,unrated: internal signals only,https://defillama.com/yields/pool/b50e0e37-2256-466b-9030-168c515a2ca4,
USD,Morpho Blue,Ethereum,Lending,BBQUSDC,High,DefiLlama,BBQUSDC,13477237,4.67908,4.73359,4.79018,4.67908,0,,"score 3.3; BBQUSDC 8.1 (pharos 8.1); allocation leg 3.3 (strUSD unrated@73%, PT-trUSD-26NOV2026→trUSD 4.4@17%); allocation leg governs",https://defillama.com/yields/pool/36977448-9ad9-43ea-85f2-60ee1b92ecd0,
USD,Beefy,Ethereum,LP,Curve,Med-Low,DefiLlama,BOLD-LUSD,398360,4.66796,7.41565,7.01438,,,,score 6.5; BOLD 8.4 (pharos 8.4); LUSD 7.5 (pharos 7.5); worst leg: LUSD; -1 tvl<1M,https://defillama.com/yields/pool/1977885c-d5ae-4c9e-b4df-863b7e1578e6,
USD,Aerodrome Slipstream,Base,LP,CL50 - 0.05%,High,DefiLlama,JEUR-USDC,216526,4.65169,13.7424,12.0951,0.44639,4.2053,,"score 2.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); JEUR unrated 3.0; worst leg: JEUR; -1 tvl<1M",https://defillama.com/yields/pool/5bf1fcb1-e271-591b-aae4-2ac4038f8663,REWARD-HEAVY(emissions 4.2 of 4.7 unverified)
USD,Morpho Blue,Katana,Lending,STEAKUSDC,Med-Low,DefiLlama,STEAKUSDC,10420644,4.63981,3.42369,2.76653,4.63981,0,,score 6.4; STEAKUSDC 6.4 (pharos 6.4),https://defillama.com/yields/pool/d56ab93e-d48d-44f2-8139-9bb020afc980,
USD,Fusion by IPOR,Ethereum,Lending,IPOR USDC Lending Optimizer Ethereum,Med-Low,DefiLlama,USDC,327303,4.63019,4.75652,4.52645,4.63019,0,,"score 7.3; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); allocation leg 8.3 (cbBTC 8.5*@48%, WBTC 8.5*@39%, euler?0x797dd8 6.0†@10%, USDC 8.9@3%, aave-v3 8.5†@0%); allocation leg governs; -1 tvl<1M",https://defillama.com/yields/pool/e5a2f2e1-f151-4047-9a30-62af991cff5c,
USD,Aerodrome Slipstream,Base,LP,CL1 - 0.01%,High,DefiLlama,USDC-eUSD,649824,4.60591,4.91111,3.76808,2.56614,2.03977,,"score 3.8; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); EUSD 4.8 (pharos 4.8); worst leg: EUSD; -1 tvl<1M",https://defillama.com/yields/pool/aeb97af6-bd75-4a34-975b-9166427a0ce3,
USD,Morpho Blue,OP Mainnet,Lending,GTUSDCP,Med-Low,DefiLlama,GTUSDCP,972239,4.57843,4.65391,5.14236,4.57843,0,,score 7.4; GTUSDCP 8.4 (pharos 8.4); -1 tvl<1M,https://defillama.com/yields/pool/6b655652-e718-4cba-a17b-42ee036531dc,
USD,Euler V2,Monad,Lending,EVK Vault eAUSD-20,Med-High,DefiLlama,AUSD,3422152,4.56494,4.53974,5.03869,4.56494,,,"score 6.0; AUSD 6.5 (pharos 7.0, tid 6.0); collateral leg 6.0 (PT-AUSD-8OCT2026→AUSD 6.0@100%); collateral leg governs",https://defillama.com/yields/pool/81aa40b4-4aee-5253-996e-32270854da62,
USD,Project 0,Solana,Lending,USDC,Med-High,DefiLlama,USDC,935065,4.53966,4.31875,4.00604,4.53966,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M; capped 5.9: collateral not visible",https://defillama.com/yields/pool/696684da-0982-4270-b7b7-bd9cd9c65687,
USD,Makina,Ethereum,Lending,USDSHFMK,High,DefiLlama,USDSHFMK,22101327,4.53843,4.58284,4.40575,4.53843,,,unrated: internal signals only,https://defillama.com/yields/pool/56a40119-56c1-5f44-822e-b6e3fd4aa785,
USD,Strata Markets,Ethereum,Lending,SRNUSD,Med-High,DefiLlama,SRNUSD,1386401,4.52861,4.63417,4.40001,4.52861,,,score 5.4; NUSD 4.9 (pharos 4.9); +0.5 senior tranche buffer,https://defillama.com/yields/pool/979711ce-d0c0-4aae-a5fc-d7b76e868649,
USD,Morpho Blue,Ethereum,Lending,SUSDE,Med-High,DefiLlama,SUSDE,93070327,4.52702,4.52702,4.52702,0,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported",https://defillama.com/yields/pool/9b0c3b21-d47b-4b0c-855d-d1b78cd35350,SELF-REPORTED(flat 30d history)
USD,Aave V4,Ethereum,Lending,Plus,Med-High,DefiLlama,sUSDe,15486330,4.52702,4.52702,4.52702,0,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); pool collateral leg 8.5 (tBTC 9.0@46%, rETH 8.3*@35%, cbETH 8.3*@6%, FBTC 7.3*@5%, weETH 7.0@4%, BTC.b 6.6@1%, AAVE 8.0*@1%, syrupUSDT 5.9@0%, wstETH 8.5*@0%); -2 self-reported",https://defillama.com/yields/pool/fafb2fcb-d70b-48a5-9026-6f51126e882a,SELF-REPORTED(flat 30d history)
USD,Aave V3,Ethereum,Lending,Prime Instance,Med-High,DefiLlama,SUSDE,3604029,4.52702,4.52702,4.52702,0,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); pool collateral leg 8.5 (tBTC 9.0@46%, rETH 8.3*@35%, cbETH 8.3*@6%, FBTC 7.3*@5%, weETH 7.0@4%, BTC.b 6.6@1%, AAVE 8.0*@1%, syrupUSDT 5.9@0%, wstETH 8.5*@0%); -2 self-reported",https://defillama.com/yields/pool/d25b5f1e-3368-4c79-a876-479834b15195,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,SUSDE,Med-High,DefiLlama,SUSDE,2253184,4.52702,4.52702,4.52702,0,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported",https://defillama.com/yields/pool/9f90f830-d381-461d-984f-9cf909ce906f,SELF-REPORTED(flat 30d history)
USD,Curve LlamaLend,Ethereum,Lending,crvUSD borrow,Med-High,DefiLlama,SUSDE,1689360,4.52702,4.52702,4.52702,,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported",https://defillama.com/yields/pool/0c1297da-9397-4e5c-9f10-2042b04d9f67,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,SUSDE,Med-High,DefiLlama,SUSDE,1665948,4.52702,4.52702,4.52702,0,,4.52702,"score 4.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported",https://defillama.com/yields/pool/c0921c0f-51aa-45b8-87e3-5eec59a6972b,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,SUSDE,High,DefiLlama,SUSDE,734263,4.52702,4.52702,4.52702,0,,4.52702,"score 3.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported; -1 tvl<1M",https://defillama.com/yields/pool/51de19bd-d2a6-420e-9bbd-350c967b23d0,SELF-REPORTED(flat 30d history)
USD,Tydro,Ink,Lending,Aave InkWhitelabel sUSDe,High,DefiLlama,sUSDe,258994,4.52702,4.52702,4.52702,0,,4.52702,"score 3.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported; -1 tvl<1M",https://defillama.com/yields/pool/1731a991-a218-4988-891b-9e6e32a69506,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,SUSDE,High,DefiLlama,SUSDE,240759,4.52702,4.52702,4.52702,0,,4.52702,"score 3.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported; -1 tvl<1M",https://defillama.com/yields/pool/a3a5cf89-9a9e-4db7-8f6d-1af3d5714d79,SELF-REPORTED(flat 30d history)
USD,Fluid Lending,Ethereum,Lending,SUSDE,High,DefiLlama,SUSDE,214284,4.52702,4.52702,4.52702,0,,4.52702,"score 3.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported; -1 tvl<1M",https://defillama.com/yields/pool/2b389744-c2d6-40f4-b128-c9b7784b3417,SELF-REPORTED(flat 30d history)
USD,Fluid Lending,Ethereum,Lending,SUSDE,High,DefiLlama,SUSDE,205203,4.52702,4.52702,4.52702,0,,4.52702,"score 3.7; SUSDE 6.7 (pharos 6.9, tid 6.5); -2 self-reported; -1 tvl<1M",https://defillama.com/yields/pool/36b0894c-79c8-42bf-9d04-e97b62c85351,SELF-REPORTED(flat 30d history)
USD,Lagoon,Ethereum,Lending,9SEURC,High,DefiLlama,9SEURC,720836,4.52052,4.42117,4.45105,4.52052,,,unrated: internal signals only,https://defillama.com/yields/pool/514d3a59-9783-45d9-834f-c8a08d30e9a1,
USD,Morpho Blue,Ethereum,Lending,GUSDCE,Med-High,DefiLlama,GUSDCE,8048395,4.5021,4.67536,4.67366,4.5021,0,,"score 5.9; allocation leg 5.9 (cbBTC 8.5*@38%, PST unrated@30%, reUSD 5.1@25%, LBTC 7.5*@7%, weETH 7.0@0%, PT-USDat-27AUG2026→USDat 5.2@0%)",https://defillama.com/yields/pool/746c13b0-b757-4733-aec5-2b1e72e33958,
USD,Aave V3,Ethereum,Lending,SGHO,Med-Low,DefiLlama,SGHO,161719210,4.5,4.46429,4.3,4.5,,,"score 6.6; SGHO 6.6 (pharos 6.7, tid 5.5, yearn 8.0)",https://defillama.com/yields/pool/19d024ed-9c70-4323-9a81-fe873ea5f0e0,
USD,Morpho Blue,Ethereum,Lending,SKYMONEYUSDSRISKCAPITAL,Med-Low,DefiLlama,SKYMONEYUSDSRISKCAPITAL,1071598,4.46681,4.41506,4.48785,4.46681,0,,score 7.0; allocation leg 7.5 (stUSDS 7.5@100%); -0.5 concentrated book 100%,https://defillama.com/yields/pool/88d00518-2cc9-409e-a336-8e6e4f6aea86,
USD,Beefy,Base,LP,Moo Morpho Base Steakhouse High Yield USDC,Med-Low,DefiLlama,USDC,1913883,4.45661,4.52803,4.79052,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/2f6ff86c-3d82-4cd9-8e7d-bc3eb3471493,
USD,Aave V3,Mantle,Lending,Aave Mantle USDT0,Med-Low,DefiLlama,USDT0,18429926,4.45214,4.24678,4.15083,3.07801,1.37413,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/47da0cdd-7b1d-4927-9545-20b53b73afa8,
USD,Fluid Lending,Ethereum,Lending,Fluid USD Coin,Med-Low,DefiLlama,USDC,149085274,4.45,4.96857,4.92733,4.45,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/4438dabc-7f0c-430b-8136-2722711ae663,
USD,Fluid Lending,Ethereum,Lending,USDC,Med-Low,DefiLlama,USDC,4017845,4.45,4.96857,4.925,4.45,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/db446cb6-2ec5-4fdd-9812-bdbeab125a31,
USD,Fluid Lending,Ethereum,Lending,USDC,Med-Low,DefiLlama,USDC,307300,4.45,4.96857,4.925,4.45,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/77143065-ddb5-4cc8-893f-aefb021ad837,
USD,Yearn Finance,Base,Lending,USDC Horizon yVault,Med-Low,DefiLlama,USDC,1002468,4.4278,4.43417,4.39426,4.4278,0,,"score 6.1; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); strategy book leg 6.6 (Morpho Yearn Morpho Va† 6.5†@95%, Morpho Moonwell Flagsh[moonwell flags] 9.0†@5%); strategy book leg governs; -0.5 concentrated book 95%",https://defillama.com/yields/pool/38f24550-a071-447c-8083-d376edaba156,
USD,Morpho Blue,Arbitrum,Lending,BBQUSDC,Med-Low,DefiLlama,BBQUSDC,2311798,4.41302,6.26917,5.06177,4.41302,0,,"score 6.5; BBQUSDC 8.1 (pharos 8.1); allocation leg 7.5 (weETH 7.0@65%, WBTC 8.5*@16%, wstETH 8.5*@15%); allocation leg governs; -1 util 93%",https://defillama.com/yields/pool/c13f1940-9965-4eee-b7e8-af785591ceda,
USD,Morpho Blue,Ethereum,Lending,SKYMONEYUSDTRISKCAPITAL,Med-High,DefiLlama,SKYMONEYUSDTRISKCAPITAL,530000,4.4112,5.71391,5.03116,4.4112,0,,score 6.0; allocation leg 7.5 (stUSDS 7.5@100%); -1 tvl<1M; -0.5 concentrated book 100%,https://defillama.com/yields/pool/e5cc1d0a-5544-48f4-a16a-a107df1fe5c6,
USD,Curvance,Monad,Lending,syzUSD/AUSD,High,DefiLlama,AUSD,550599,4.34449,6.75186,7.92647,2.694,1.65049,,"score 2.0; AUSD 6.5 (pharos 7.0, tid 6.0); collateral leg 3.0 (syzUSD 3.0@100%); collateral leg governs; -1 tvl<1M",https://defillama.com/yields/pool/851c225c-3df5-4146-830f-83ceefb4cf7c,
USD,Morpho Blue,Ethereum,Lending,BBQUSDT,Low,DefiLlama,BBQUSDT,23278390,4.34206,4.20111,4.06032,4.34206,0,,"score 8.5; allocation leg 8.5 (wstETH 8.5*@78%, WBTC 8.5*@18%, cbBTC 8.5*@3%)",https://defillama.com/yields/pool/c743eac6-1906-4d96-a7aa-667426ec3cc7,
USD,Curve DEX,Ethereum,LP,DOLA/sUSDe,Med-High,DefiLlama,DOLA-sUSDe,56149017,4.32288,4.20675,3.74985,1.27,3.05288,,"score 5.1; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: DOLA",https://defillama.com/yields/pool/8a3a7995-73b3-4e25-8b5c-82a8841bf720,
USD,Project 0,Solana,Lending,USDT,Med-High,DefiLlama,USDT,389372,4.32174,4.08377,4.21637,4.32174,,,"score 5.9; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); -1 tvl<1M; capped 5.9: collateral not visible",https://defillama.com/yields/pool/7bc3bdb4-a48f-4fe5-8922-724cc44b327d,
USD,SparkLend,Ethereum,Lending,SPK Farming Pool,Med-Low,DefiLlama,USDS,562852605,4.31486,4.13998,3.56922,,4.31486,,"score 7.9; USDS 8.3 (credora 8.4, pharos 8.0, tid 7.5, yearn 9.6); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/54e9b138-3146-4c1f-8dce-1cb948f5ef96,REWARD-HEAVY(emissions 4.3 of 4.3 unverified)
USD,Morpho Blue,Ethereum,Lending,SKYMONEYUSDTSAVINGS,Med-Low,DefiLlama,SKYMONEYUSDTSAVINGS,62825499,4.30924,4.05199,3.85211,3.48099,0.82825,,"score 7.1; allocation leg 7.6 (sUSDS 7.6@100%, sUSDS 7.6@0%); -0.5 concentrated book 100%",https://defillama.com/yields/pool/89641d1d-6ee2-431b-b131-a0b49c59e2c5,
USD,Dolomite,Arbitrum,Lending,USDC,Med-Low,DefiLlama,USDC,1318346,4.30633,4.51798,4.40982,4.30633,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/d0e11625-79b9-40e3-b01f-a473af961995,
USD,Beefy,Ethereum,LP,Moo Morpho Smokehouse USDC,Med-Low,DefiLlama,USDC,3347171,4.30037,4.29649,4.31836,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/45ecff73-d1b5-412f-ae15-c409034cc14c,
USD,Morpho Blue,Ethereum,Lending,ARMUSDCP,Low,DefiLlama,ARMUSDCP,16553307,4.29102,4.20714,4.12841,4.2146,0.07642,,"score 8.5; allocation leg 8.5 (cbBTC 8.5*@72%, WBTC 8.5*@23%, wstETH 8.5*@5%)",https://defillama.com/yields/pool/49ff023e-209e-495a-9c1a-95d188e954b4,
